Participant Private ID,Zone Name,Response,Video,metadata,metadata2,Video Code,Full Label,ResponsesQuantised
6013274,WillingnesstoTryagainLikert,Neutral,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,4
6013274,WillingnesstoTryagainLikert,Unlikely,3009.mp4,NALA,3002,NALA6,NALA6_WillingnesstoTryagainLikert,2
6013274,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3004,NALA2,NALA2_WillingnesstoTryagainLikert,4
6013274,WillingnesstoTryagainLikert,Unlikely,1004.mp4,NALA,3007,NAHA3,NAHA3_WillingnesstoTryagainLikert,2
6013274,WillingnesstoTryagainLikert,Unlikely,1006.mp4,NALA,3008,NAHA5,NAHA5_WillingnesstoTryagainLikert,2
6013274,WillingnesstoTryagainLikert,Unlikely,1005.mp4,NALA,3009,NAHA4,NAHA4_WillingnesstoTryagainLikert,2
6014460,WillingnesstoTryagainLikert,Likely,3007.mp4,NAHA,1000,NALA4,NALA4_WillingnesstoTryagainLikert,6
6014460,WillingnesstoTryagainLikert,Somewhat likely,3008.mp4,NAHA,1001,NALA5,NALA5_WillingnesstoTryagainLikert,5
6014460,WillingnesstoTryagainLikert,Unlikely,1004.mp4,NAHA,1004,NAHA3,NAHA3_WillingnesstoTryagainLikert,2
6014460,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1005,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6014460,WillingnesstoTryagainLikert,Somewhat likely,3009.mp4,NAHA,1006,NALA6,NALA6_WillingnesstoTryagainLikert,5
6014460,WillingnesstoTryagainLikert,Somewhat unlikely,1000.mp4,NAHA,1008,NAHA1,NAHA1_WillingnesstoTryagainLikert,3
6014460,WillingnesstoTryagainLikert,Neutral,1001.mp4,NALA,3000,NAHA2,NAHA2_WillingnesstoTryagainLikert,4
6014460,WillingnesstoTryagainLikert,Unlikely,1008.mp4,NALA,3002,NAHA6,NAHA6_WillingnesstoTryagainLikert,2
6014460,WillingnesstoTryagainLikert,Somewhat likely,3004.mp4,NALA,3004,NALA3,NALA3_WillingnesstoTryagainLikert,5
6014460,WillingnesstoTryagainLikert,Likely,3000.mp4,NALA,3007,NALA1,NALA1_WillingnesstoTryagainLikert,6
6014460,WillingnesstoTryagainLikert,Neutral,1005.mp4,NALA,3008,NAHA4,NAHA4_WillingnesstoTryagainLikert,4
6014460,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3009,NALA2,NALA2_WillingnesstoTryagainLikert,4
6016939,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1000,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6016939,WillingnesstoTryagainLikert,Somewhat unlikely,3002.mp4,NAHA,1001,NALA2,NALA2_WillingnesstoTryagainLikert,3
6016939,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NAHA,1004,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6016939,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1005,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6016939,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1006,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6016939,WillingnesstoTryagainLikert,Not at all likely,3000.mp4,NAHA,1008,NALA1,NALA1_WillingnesstoTryagainLikert,0
6016939,WillingnesstoTryagainLikert,Somewhat likely,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,5
6016939,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3002,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6016939,WillingnesstoTryagainLikert,Very Likely,3008.mp4,NALA,3004,NALA5,NALA5_WillingnesstoTryagainLikert,7
6016939,WillingnesstoTryagainLikert,Very Likely,3004.mp4,NALA,3007,NALA3,NALA3_WillingnesstoTryagainLikert,7
6016939,WillingnesstoTryagainLikert,Very Likely,3009.mp4,NALA,3008,NALA6,NALA6_WillingnesstoTryagainLikert,7
6016939,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NALA,3009,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6021088,WillingnesstoTryagainLikert,Neutral,3009.mp4,NAHA,1000,NALA6,NALA6_WillingnesstoTryagainLikert,4
6021088,WillingnesstoTryagainLikert,Very Unlikely,3002.mp4,NAHA,1001,NALA2,NALA2_WillingnesstoTryagainLikert,1
6021088,WillingnesstoTryagainLikert,Somewhat likely,3008.mp4,NAHA,1004,NALA5,NALA5_WillingnesstoTryagainLikert,5
6021088,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1005,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6021088,WillingnesstoTryagainLikert,Unlikely,1005.mp4,NAHA,1006,NAHA4,NAHA4_WillingnesstoTryagainLikert,2
6021088,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1008,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6021088,WillingnesstoTryagainLikert,Somewhat likely,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,5
6021088,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NALA,3002,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6021088,WillingnesstoTryagainLikert,Unlikely,3000.mp4,NALA,3004,NALA1,NALA1_WillingnesstoTryagainLikert,2
6021088,WillingnesstoTryagainLikert,Neutral,3004.mp4,NALA,3007,NALA3,NALA3_WillingnesstoTryagainLikert,4
6021088,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3008,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6021088,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NALA,3009,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6022683,WillingnesstoTryagainLikert,Very Unlikely,1008.mp4,NAHA,1000,NAHA6,NAHA6_WillingnesstoTryagainLikert,1
6022683,WillingnesstoTryagainLikert,Neutral,3000.mp4,NAHA,1001,NALA1,NALA1_WillingnesstoTryagainLikert,4
6022683,WillingnesstoTryagainLikert,Very Unlikely,1005.mp4,NAHA,1004,NAHA4,NAHA4_WillingnesstoTryagainLikert,1
6022683,WillingnesstoTryagainLikert,Neutral,3002.mp4,NAHA,1005,NALA2,NALA2_WillingnesstoTryagainLikert,4
6022683,WillingnesstoTryagainLikert,Somewhat unlikely,3007.mp4,NAHA,1006,NALA4,NALA4_WillingnesstoTryagainLikert,3
6022683,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1008,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6022683,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3000,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6022683,WillingnesstoTryagainLikert,Very Unlikely,1001.mp4,NALA,3002,NAHA2,NAHA2_WillingnesstoTryagainLikert,1
6022683,WillingnesstoTryagainLikert,Somewhat unlikely,3008.mp4,NALA,3004,NALA5,NALA5_WillingnesstoTryagainLikert,3
6022683,WillingnesstoTryagainLikert,Neutral,3009.mp4,NALA,3007,NALA6,NALA6_WillingnesstoTryagainLikert,4
6022683,WillingnesstoTryagainLikert,Very Unlikely,1000.mp4,NALA,3008,NAHA1,NAHA1_WillingnesstoTryagainLikert,1
6022683,WillingnesstoTryagainLikert,Neutral,3004.mp4,NALA,3009,NALA3,NALA3_WillingnesstoTryagainLikert,4
6025228,WillingnesstoTryagainLikert,Unlikely,1004.mp4,NAHA,1000,NAHA3,NAHA3_WillingnesstoTryagainLikert,2
6025228,WillingnesstoTryagainLikert,Somewhat likely,3004.mp4,NAHA,1001,NALA3,NALA3_WillingnesstoTryagainLikert,5
6025228,WillingnesstoTryagainLikert,Somewhat likely,3007.mp4,NAHA,1004,NALA4,NALA4_WillingnesstoTryagainLikert,5
6025228,WillingnesstoTryagainLikert,Somewhat likely,1008.mp4,NAHA,1005,NAHA6,NAHA6_WillingnesstoTryagainLikert,5
6025228,WillingnesstoTryagainLikert,Somewhat likely,3008.mp4,NAHA,1006,NALA5,NALA5_WillingnesstoTryagainLikert,5
6025228,WillingnesstoTryagainLikert,Unlikely,1001.mp4,NAHA,1008,NAHA2,NAHA2_WillingnesstoTryagainLikert,2
6025228,WillingnesstoTryagainLikert,Very Unlikely,1006.mp4,NALA,3000,NAHA5,NAHA5_WillingnesstoTryagainLikert,1
6025228,WillingnesstoTryagainLikert,Somewhat likely,3000.mp4,NALA,3002,NALA1,NALA1_WillingnesstoTryagainLikert,5
6025228,WillingnesstoTryagainLikert,Somewhat likely,3009.mp4,NALA,3004,NALA6,NALA6_WillingnesstoTryagainLikert,5
6025228,WillingnesstoTryagainLikert,Somewhat likely,1005.mp4,NALA,3007,NAHA4,NAHA4_WillingnesstoTryagainLikert,5
6025228,WillingnesstoTryagainLikert,Somewhat likely,3002.mp4,NALA,3008,NALA2,NALA2_WillingnesstoTryagainLikert,5
6025228,WillingnesstoTryagainLikert,Somewhat likely,1000.mp4,NALA,3009,NAHA1,NAHA1_WillingnesstoTryagainLikert,5
6026901,WillingnesstoTryagainLikert,Neutral,3000.mp4,NAHA,1000,NALA1,NALA1_WillingnesstoTryagainLikert,4
6026901,WillingnesstoTryagainLikert,Neutral,3009.mp4,NAHA,1001,NALA6,NALA6_WillingnesstoTryagainLikert,4
6026901,WillingnesstoTryagainLikert,Somewhat likely,1005.mp4,NAHA,1004,NAHA4,NAHA4_WillingnesstoTryagainLikert,5
6026901,WillingnesstoTryagainLikert,Neutral,3008.mp4,NAHA,1005,NALA5,NALA5_WillingnesstoTryagainLikert,4
6026901,WillingnesstoTryagainLikert,Unlikely,3004.mp4,NAHA,1006,NALA3,NALA3_WillingnesstoTryagainLikert,2
6026901,WillingnesstoTryagainLikert,Likely,1008.mp4,NAHA,1008,NAHA6,NAHA6_WillingnesstoTryagainLikert,6
6026901,WillingnesstoTryagainLikert,Unlikely,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,2
6026901,WillingnesstoTryagainLikert,Very Likely,1004.mp4,NALA,3002,NAHA3,NAHA3_WillingnesstoTryagainLikert,7
6026901,WillingnesstoTryagainLikert,Somewhat unlikely,1006.mp4,NALA,3004,NAHA5,NAHA5_WillingnesstoTryagainLikert,3
6026901,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3007,NALA2,NALA2_WillingnesstoTryagainLikert,4
6026901,WillingnesstoTryagainLikert,Neutral,1000.mp4,NALA,3008,NAHA1,NAHA1_WillingnesstoTryagainLikert,4
6026901,WillingnesstoTryagainLikert,Neutral,1001.mp4,NALA,3009,NAHA2,NAHA2_WillingnesstoTryagainLikert,4
6027009,WillingnesstoTryagainLikert,Very Unlikely,1006.mp4,NAHA,1000,NAHA5,NAHA5_WillingnesstoTryagainLikert,1
6027009,WillingnesstoTryagainLikert,Likely,3000.mp4,NAHA,1001,NALA1,NALA1_WillingnesstoTryagainLikert,6
6027009,WillingnesstoTryagainLikert,Unlikely,1001.mp4,NAHA,1004,NAHA2,NAHA2_WillingnesstoTryagainLikert,2
6027009,WillingnesstoTryagainLikert,Somewhat likely,1005.mp4,NAHA,1005,NAHA4,NAHA4_WillingnesstoTryagainLikert,5
6027009,WillingnesstoTryagainLikert,Very Likely,3007.mp4,NAHA,1006,NALA4,NALA4_WillingnesstoTryagainLikert,7
6027009,WillingnesstoTryagainLikert,Likely,3004.mp4,NAHA,1008,NALA3,NALA3_WillingnesstoTryagainLikert,6
6027009,WillingnesstoTryagainLikert,Unlikely,1004.mp4,NALA,3000,NAHA3,NAHA3_WillingnesstoTryagainLikert,2
6027009,WillingnesstoTryagainLikert,Very Unlikely,1008.mp4,NALA,3002,NAHA6,NAHA6_WillingnesstoTryagainLikert,1
6027009,WillingnesstoTryagainLikert,Very Unlikely,1000.mp4,NALA,3004,NAHA1,NAHA1_WillingnesstoTryagainLikert,1
6027009,WillingnesstoTryagainLikert,Somewhat likely,3002.mp4,NALA,3007,NALA2,NALA2_WillingnesstoTryagainLikert,5
6027009,WillingnesstoTryagainLikert,Likely,3009.mp4,NALA,3008,NALA6,NALA6_WillingnesstoTryagainLikert,6
6027009,WillingnesstoTryagainLikert,Likely,3008.mp4,NALA,3009,NALA5,NALA5_WillingnesstoTryagainLikert,6
6027438,WillingnesstoTryagainLikert,Very Likely,3002.mp4,NAHA,1000,NALA2,NALA2_WillingnesstoTryagainLikert,7
6027438,WillingnesstoTryagainLikert,Neutral,3008.mp4,NAHA,1001,NALA5,NALA5_WillingnesstoTryagainLikert,4
6027438,WillingnesstoTryagainLikert,Neutral,3004.mp4,NAHA,1004,NALA3,NALA3_WillingnesstoTryagainLikert,4
6027438,WillingnesstoTryagainLikert,Neutral,3007.mp4,NAHA,1005,NALA4,NALA4_WillingnesstoTryagainLikert,4
6027438,WillingnesstoTryagainLikert,Somewhat unlikely,1005.mp4,NAHA,1006,NAHA4,NAHA4_WillingnesstoTryagainLikert,3
6027438,WillingnesstoTryagainLikert,Neutral,1008.mp4,NAHA,1008,NAHA6,NAHA6_WillingnesstoTryagainLikert,4
6027438,WillingnesstoTryagainLikert,Very Unlikely,1004.mp4,NALA,3000,NAHA3,NAHA3_WillingnesstoTryagainLikert,1
6027438,WillingnesstoTryagainLikert,Likely,3009.mp4,NALA,3002,NALA6,NALA6_WillingnesstoTryagainLikert,6
6027438,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NALA,3004,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6027438,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3007,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6027438,WillingnesstoTryagainLikert,Very Likely,3000.mp4,NALA,3008,NALA1,NALA1_WillingnesstoTryagainLikert,7
6027438,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3009,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6030696,WillingnesstoTryagainLikert,Somewhat likely,3007.mp4,NAHA,1000,NALA4,NALA4_WillingnesstoTryagainLikert,5
6030696,WillingnesstoTryagainLikert,Very Unlikely,1004.mp4,NAHA,1001,NAHA3,NAHA3_WillingnesstoTryagainLikert,1
6030696,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NAHA,1004,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6030696,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1005,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6030696,WillingnesstoTryagainLikert,Neutral,3000.mp4,NAHA,1006,NALA1,NALA1_WillingnesstoTryagainLikert,4
6030696,WillingnesstoTryagainLikert,Somewhat likely,3009.mp4,NAHA,1008,NALA6,NALA6_WillingnesstoTryagainLikert,5
6030696,WillingnesstoTryagainLikert,Somewhat likely,3008.mp4,NALA,3000,NALA5,NALA5_WillingnesstoTryagainLikert,5
6030696,WillingnesstoTryagainLikert,Unlikely,1005.mp4,NALA,3002,NAHA4,NAHA4_WillingnesstoTryagainLikert,2
6030696,WillingnesstoTryagainLikert,Neutral,3004.mp4,NALA,3004,NALA3,NALA3_WillingnesstoTryagainLikert,4
6030696,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3007,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6030696,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3008,NALA2,NALA2_WillingnesstoTryagainLikert,4
6030696,WillingnesstoTryagainLikert,Very Unlikely,1008.mp4,NALA,3009,NAHA6,NAHA6_WillingnesstoTryagainLikert,1
6033628,WillingnesstoTryagainLikert,Likely,3008.mp4,NAHA,1000,NALA5,NALA5_WillingnesstoTryagainLikert,6
6033628,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1001,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6033628,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1004,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6033628,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NAHA,1005,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6033628,WillingnesstoTryagainLikert,Very Unlikely,3004.mp4,NAHA,1006,NALA3,NALA3_WillingnesstoTryagainLikert,1
6033628,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1008,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6033628,WillingnesstoTryagainLikert,Unlikely,3002.mp4,NALA,3000,NALA2,NALA2_WillingnesstoTryagainLikert,2
6033628,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3002,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6033628,WillingnesstoTryagainLikert,Very Unlikely,3009.mp4,NALA,3004,NALA6,NALA6_WillingnesstoTryagainLikert,1
6033628,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NALA,3007,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6033628,WillingnesstoTryagainLikert,Very Unlikely,3007.mp4,NALA,3008,NALA4,NALA4_WillingnesstoTryagainLikert,1
6033628,WillingnesstoTryagainLikert,Not at all likely,3000.mp4,NALA,3009,NALA1,NALA1_WillingnesstoTryagainLikert,0
6034840,WillingnesstoTryagainLikert,Very Likely,3004.mp4,NAHA,1000,NALA3,NALA3_WillingnesstoTryagainLikert,7
6034840,WillingnesstoTryagainLikert,Neutral,1001.mp4,NAHA,1001,NAHA2,NAHA2_WillingnesstoTryagainLikert,4
6034840,WillingnesstoTryagainLikert,Neutral,3007.mp4,NAHA,1004,NALA4,NALA4_WillingnesstoTryagainLikert,4
6034840,WillingnesstoTryagainLikert,Very Likely,3008.mp4,NAHA,1005,NALA5,NALA5_WillingnesstoTryagainLikert,7
6034840,WillingnesstoTryagainLikert,Somewhat unlikely,3009.mp4,NAHA,1006,NALA6,NALA6_WillingnesstoTryagainLikert,3
6034840,WillingnesstoTryagainLikert,Unlikely,1000.mp4,NAHA,1008,NAHA1,NAHA1_WillingnesstoTryagainLikert,2
6034840,WillingnesstoTryagainLikert,Very Likely,1004.mp4,NALA,3000,NAHA3,NAHA3_WillingnesstoTryagainLikert,7
6034840,WillingnesstoTryagainLikert,Very Likely,1005.mp4,NALA,3002,NAHA4,NAHA4_WillingnesstoTryagainLikert,7
6034840,WillingnesstoTryagainLikert,Very Likely,3002.mp4,NALA,3004,NALA2,NALA2_WillingnesstoTryagainLikert,7
6034840,WillingnesstoTryagainLikert,Very Likely,1008.mp4,NALA,3007,NAHA6,NAHA6_WillingnesstoTryagainLikert,7
6034840,WillingnesstoTryagainLikert,Unlikely,1006.mp4,NALA,3008,NAHA5,NAHA5_WillingnesstoTryagainLikert,2
6034840,WillingnesstoTryagainLikert,Neutral,3000.mp4,NALA,3009,NALA1,NALA1_WillingnesstoTryagainLikert,4
6034845,WillingnesstoTryagainLikert,Neutral,3000.mp4,NAHA,1000,NALA1,NALA1_WillingnesstoTryagainLikert,4
6034845,WillingnesstoTryagainLikert,Very Unlikely,1005.mp4,NAHA,1001,NAHA4,NAHA4_WillingnesstoTryagainLikert,1
6034845,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1004,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6034845,WillingnesstoTryagainLikert,Neutral,3009.mp4,NAHA,1005,NALA6,NALA6_WillingnesstoTryagainLikert,4
6034845,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1006,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6034845,WillingnesstoTryagainLikert,Neutral,3002.mp4,NAHA,1008,NALA2,NALA2_WillingnesstoTryagainLikert,4
6034845,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NALA,3000,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6034845,WillingnesstoTryagainLikert,Neutral,3007.mp4,NALA,3002,NALA4,NALA4_WillingnesstoTryagainLikert,4
6034845,WillingnesstoTryagainLikert,Somewhat unlikely,3004.mp4,NALA,3004,NALA3,NALA3_WillingnesstoTryagainLikert,3
6034845,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3007,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6034845,WillingnesstoTryagainLikert,Somewhat unlikely,3008.mp4,NALA,3008,NALA5,NALA5_WillingnesstoTryagainLikert,3
6034845,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NALA,3009,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NAHA,1000,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Neutral,3002.mp4,NAHA,1001,NALA2,NALA2_WillingnesstoTryagainLikert,4
6041964,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1004,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Not at all likely,3004.mp4,NAHA,1005,NALA3,NALA3_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NAHA,1006,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Not at all likely,3008.mp4,NAHA,1008,NALA5,NALA5_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NALA,3000,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NALA,3002,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NALA,3004,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6041964,WillingnesstoTryagainLikert,Somewhat unlikely,3009.mp4,NALA,3007,NALA6,NALA6_WillingnesstoTryagainLikert,3
6041964,WillingnesstoTryagainLikert,Unlikely,3000.mp4,NALA,3008,NALA1,NALA1_WillingnesstoTryagainLikert,2
6041964,WillingnesstoTryagainLikert,Unlikely,3007.mp4,NALA,3009,NALA4,NALA4_WillingnesstoTryagainLikert,2
6043875,WillingnesstoTryagainLikert,Very Unlikely,1008.mp4,NAHA,1000,NAHA6,NAHA6_WillingnesstoTryagainLikert,1
6043875,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1001,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6043875,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NAHA,1004,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6043875,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1005,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6043875,WillingnesstoTryagainLikert,Neutral,3008.mp4,NAHA,1006,NALA5,NALA5_WillingnesstoTryagainLikert,4
6043875,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1008,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6043875,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3000,NALA2,NALA2_WillingnesstoTryagainLikert,4
6043875,WillingnesstoTryagainLikert,Neutral,3009.mp4,NALA,3002,NALA6,NALA6_WillingnesstoTryagainLikert,4
6043875,WillingnesstoTryagainLikert,Neutral,3007.mp4,NALA,3004,NALA4,NALA4_WillingnesstoTryagainLikert,4
6043875,WillingnesstoTryagainLikert,Neutral,3004.mp4,NALA,3007,NALA3,NALA3_WillingnesstoTryagainLikert,4
6043875,WillingnesstoTryagainLikert,Neutral,3000.mp4,NALA,3008,NALA1,NALA1_WillingnesstoTryagainLikert,4
6043875,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NALA,3009,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6047773,WillingnesstoTryagainLikert,Likely,3008.mp4,NAHA,1000,NALA5,NALA5_WillingnesstoTryagainLikert,6
6047773,WillingnesstoTryagainLikert,Somewhat unlikely,3000.mp4,NAHA,1001,NALA1,NALA1_WillingnesstoTryagainLikert,3
6047773,WillingnesstoTryagainLikert,Very Unlikely,3002.mp4,NAHA,1004,NALA2,NALA2_WillingnesstoTryagainLikert,1
6047773,WillingnesstoTryagainLikert,Very Likely,1008.mp4,NAHA,1005,NAHA6,NAHA6_WillingnesstoTryagainLikert,7
6047773,WillingnesstoTryagainLikert,Not at all likely,3004.mp4,NAHA,1006,NALA3,NALA3_WillingnesstoTryagainLikert,0
6047773,WillingnesstoTryagainLikert,Somewhat unlikely,1005.mp4,NAHA,1008,NAHA4,NAHA4_WillingnesstoTryagainLikert,3
6047773,WillingnesstoTryagainLikert,Neutral,1001.mp4,NALA,3000,NAHA2,NAHA2_WillingnesstoTryagainLikert,4
6047773,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3002,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6047773,WillingnesstoTryagainLikert,Unlikely,3009.mp4,NALA,3004,NALA6,NALA6_WillingnesstoTryagainLikert,2
6047773,WillingnesstoTryagainLikert,Very Unlikely,1006.mp4,NALA,3007,NAHA5,NAHA5_WillingnesstoTryagainLikert,1
6047773,WillingnesstoTryagainLikert,Very Unlikely,1004.mp4,NALA,3008,NAHA3,NAHA3_WillingnesstoTryagainLikert,1
6047773,WillingnesstoTryagainLikert,Somewhat unlikely,3007.mp4,NALA,3009,NALA4,NALA4_WillingnesstoTryagainLikert,3
6047919,WillingnesstoTryagainLikert,Somewhat likely,3002.mp4,NAHA,1000,NALA2,NALA2_WillingnesstoTryagainLikert,5
6047919,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1001,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6047919,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1004,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6047919,WillingnesstoTryagainLikert,Very Unlikely,3000.mp4,NAHA,1005,NALA1,NALA1_WillingnesstoTryagainLikert,1
6047919,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NAHA,1006,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6047919,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1008,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6047919,WillingnesstoTryagainLikert,Neutral,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,4
6047919,WillingnesstoTryagainLikert,Neutral,3009.mp4,NALA,3002,NALA6,NALA6_WillingnesstoTryagainLikert,4
6047919,WillingnesstoTryagainLikert,Not at all likely,1005.mp4,NALA,3004,NAHA4,NAHA4_WillingnesstoTryagainLikert,0
6047919,WillingnesstoTryagainLikert,Neutral,3008.mp4,NALA,3007,NALA5,NALA5_WillingnesstoTryagainLikert,4
6047919,WillingnesstoTryagainLikert,Very Unlikely,3004.mp4,NALA,3008,NALA3,NALA3_WillingnesstoTryagainLikert,1
6047919,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3009,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6055247,WillingnesstoTryagainLikert,Very Likely,1004.mp4,NAHA,1000,NAHA3,NAHA3_WillingnesstoTryagainLikert,7
6055247,WillingnesstoTryagainLikert,Likely,3002.mp4,NAHA,1001,NALA2,NALA2_WillingnesstoTryagainLikert,6
6055247,WillingnesstoTryagainLikert,Very Likely,3007.mp4,NAHA,1004,NALA4,NALA4_WillingnesstoTryagainLikert,7
6055247,WillingnesstoTryagainLikert,Neutral,3009.mp4,NAHA,1005,NALA6,NALA6_WillingnesstoTryagainLikert,4
6055247,WillingnesstoTryagainLikert,Somewhat unlikely,1008.mp4,NAHA,1006,NAHA6,NAHA6_WillingnesstoTryagainLikert,3
6055247,WillingnesstoTryagainLikert,Somewhat unlikely,1005.mp4,NAHA,1008,NAHA4,NAHA4_WillingnesstoTryagainLikert,3
