Participant Private ID,Zone Name,Response,Video,metadata,metadata2,Video Code,Full Label,Responses Quantised
6311532,Effortlikert,Strongly Agree,3008.mp4,NALA,3004,NALA5,NALA5_Effortlikert,7
6311532,Successlikert,Somewhat Disagree,3008.mp4,NALA,3004,NALA5,NALA5_Successlikert,3
6311532,Effortlikert,Somewhat Disagree,1006.mp4,NALA,3007,NAHA5,NAHA5_Effortlikert,3
6311532,Successlikert,Somewhat Agree,1006.mp4,NALA,3007,NAHA5,NAHA5_Successlikert,5
6311532,Effortlikert,Somewhat Agree,3009.mp4,NALA,3008,NALA6,NALA6_Effortlikert,5
6311532,Successlikert,Somewhat Disagree,3009.mp4,NALA,3008,NALA6,NALA6_Successlikert,3
6311532,Effortlikert,Somewhat Disagree,1001.mp4,NALA,3009,NAHA2,NAHA2_Effortlikert,3
6311532,Successlikert,Somewhat Agree,1001.mp4,NALA,3009,NAHA2,NAHA2_Successlikert,5
6311532,WillingnesstoTryagainLikert,Somewhat likely,1005.mp4,NAHA,1000,NAHA4,NAHA4_WillingnesstoTryagainLikert,5
6311532,WillingnesstoTryagainLikert,Very Unlikely,1000.mp4,NAHA,1001,NAHA1,NAHA1_WillingnesstoTryagainLikert,1
6311532,WillingnesstoTryagainLikert,Neutral,1008.mp4,NAHA,1004,NAHA6,NAHA6_WillingnesstoTryagainLikert,4
6311532,WillingnesstoTryagainLikert,Somewhat unlikely,1004.mp4,NAHA,1005,NAHA3,NAHA3_WillingnesstoTryagainLikert,3
6311532,WillingnesstoTryagainLikert,Neutral,3000.mp4,NAHA,1006,NALA1,NALA1_WillingnesstoTryagainLikert,4
6311532,WillingnesstoTryagainLikert,Neutral,3004.mp4,NAHA,1008,NALA3,NALA3_WillingnesstoTryagainLikert,4
6311532,WillingnesstoTryagainLikert,Neutral,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,4
6311532,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3002,NALA2,NALA2_WillingnesstoTryagainLikert,4
6311532,WillingnesstoTryagainLikert,Neutral,3008.mp4,NALA,3004,NALA5,NALA5_WillingnesstoTryagainLikert,4
6311532,WillingnesstoTryagainLikert,Unlikely,1006.mp4,NALA,3007,NAHA5,NAHA5_WillingnesstoTryagainLikert,2
6311532,WillingnesstoTryagainLikert,Neutral,3009.mp4,NALA,3008,NALA6,NALA6_WillingnesstoTryagainLikert,4
6311532,WillingnesstoTryagainLikert,Somewhat unlikely,1001.mp4,NALA,3009,NAHA2,NAHA2_WillingnesstoTryagainLikert,3
6311837,Effortlikert,Somewhat Agree,1008.mp4,NAHA,1000,NAHA6,NAHA6_Effortlikert,5
6311837,Successlikert,Somewhat Agree,1008.mp4,NAHA,1000,NAHA6,NAHA6_Successlikert,5
6311837,Effortlikert,Agree,3009.mp4,NAHA,1001,NALA6,NALA6_Effortlikert,6
6311837,Successlikert,Somewhat Disagree,3009.mp4,NAHA,1001,NALA6,NALA6_Successlikert,3
6311837,Effortlikert,Neutral,1001.mp4,NAHA,1004,NAHA2,NAHA2_Effortlikert,4
6311837,Successlikert,Strongly Agree,1001.mp4,NAHA,1004,NAHA2,NAHA2_Successlikert,7
6311837,Effortlikert,Agree,3002.mp4,NAHA,1005,NALA2,NALA2_Effortlikert,6
6311837,Successlikert,Not at all,3002.mp4,NAHA,1005,NALA2,NALA2_Successlikert,0
6311837,Effortlikert,Somewhat Agree,1006.mp4,NAHA,1006,NAHA5,NAHA5_Effortlikert,5
6311837,Successlikert,Agree,1006.mp4,NAHA,1006,NAHA5,NAHA5_Successlikert,6
6311837,Effortlikert,Somewhat Agree,3000.mp4,NAHA,1008,NALA1,NALA1_Effortlikert,5
6311837,Successlikert,Not at all,3000.mp4,NAHA,1008,NALA1,NALA1_Successlikert,0
6311837,Effortlikert,Somewhat Agree,1000.mp4,NALA,3000,NAHA1,NAHA1_Effortlikert,5
6311837,Successlikert,Somewhat Agree,1000.mp4,NALA,3000,NAHA1,NAHA1_Successlikert,5
6311837,Effortlikert,Somewhat Agree,1004.mp4,NALA,3002,NAHA3,NAHA3_Effortlikert,5
6311837,Successlikert,Strongly Agree,1004.mp4,NALA,3002,NAHA3,NAHA3_Successlikert,7
6311837,Effortlikert,Strongly Agree,3007.mp4,NALA,3004,NALA4,NALA4_Effortlikert,7
6311837,Successlikert,Not at all,3007.mp4,NALA,3004,NALA4,NALA4_Successlikert,0
6311837,Effortlikert,Strongly Agree,1005.mp4,NALA,3007,NAHA4,NAHA4_Effortlikert,7
6311837,Successlikert,Agree,1005.mp4,NALA,3007,NAHA4,NAHA4_Successlikert,6
6311837,Effortlikert,Strongly Agree,3004.mp4,NALA,3008,NALA3,NALA3_Effortlikert,7
6311837,Successlikert,Not at all,3004.mp4,NALA,3008,NALA3,NALA3_Successlikert,0
6311837,Effortlikert,Strongly Agree,3008.mp4,NALA,3009,NALA5,NALA5_Effortlikert,7
6311837,Successlikert,Not at all,3008.mp4,NALA,3009,NALA5,NALA5_Successlikert,0
6311837,WillingnesstoTryagainLikert,Somewhat unlikely,1008.mp4,NAHA,1000,NAHA6,NAHA6_WillingnesstoTryagainLikert,3
6311837,WillingnesstoTryagainLikert,Likely,3009.mp4,NAHA,1001,NALA6,NALA6_WillingnesstoTryagainLikert,6
6311837,WillingnesstoTryagainLikert,Very Unlikely,1001.mp4,NAHA,1004,NAHA2,NAHA2_WillingnesstoTryagainLikert,1
6311837,WillingnesstoTryagainLikert,Likely,3002.mp4,NAHA,1005,NALA2,NALA2_WillingnesstoTryagainLikert,6
6311837,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1006,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6311837,WillingnesstoTryagainLikert,Very Likely,3000.mp4,NAHA,1008,NALA1,NALA1_WillingnesstoTryagainLikert,7
6311837,WillingnesstoTryagainLikert,Somewhat unlikely,1000.mp4,NALA,3000,NAHA1,NAHA1_WillingnesstoTryagainLikert,3
6311837,WillingnesstoTryagainLikert,Unlikely,1004.mp4,NALA,3002,NAHA3,NAHA3_WillingnesstoTryagainLikert,2
6311837,WillingnesstoTryagainLikert,Very Likely,3007.mp4,NALA,3004,NALA4,NALA4_WillingnesstoTryagainLikert,7
6311837,WillingnesstoTryagainLikert,Unlikely,1005.mp4,NALA,3007,NAHA4,NAHA4_WillingnesstoTryagainLikert,2
6311837,WillingnesstoTryagainLikert,Very Likely,3004.mp4,NALA,3008,NALA3,NALA3_WillingnesstoTryagainLikert,7
6311837,WillingnesstoTryagainLikert,Very Likely,3008.mp4,NALA,3009,NALA5,NALA5_WillingnesstoTryagainLikert,7
6311843,Effortlikert,Neutral,1005.mp4,NAHA,1000,NAHA4,NAHA4_Effortlikert,4
6311843,Successlikert,Somewhat Agree,1005.mp4,NAHA,1000,NAHA4,NAHA4_Successlikert,5
6311843,Effortlikert,Somewhat Agree,3004.mp4,NAHA,1001,NALA3,NALA3_Effortlikert,5
6311843,Successlikert,Agree,3004.mp4,NAHA,1001,NALA3,NALA3_Successlikert,6
6311843,Effortlikert,Agree,3009.mp4,NAHA,1004,NALA6,NALA6_Effortlikert,6
6311843,Successlikert,Agree,3009.mp4,NAHA,1004,NALA6,NALA6_Successlikert,6
6311843,Effortlikert,Disagree,1001.mp4,NAHA,1005,NAHA2,NAHA2_Effortlikert,2
6311843,Successlikert,Disagree,1001.mp4,NAHA,1005,NAHA2,NAHA2_Successlikert,2
6311843,Effortlikert,Agree,3000.mp4,NAHA,1006,NALA1,NALA1_Effortlikert,6
6311843,Successlikert,Disagree,3000.mp4,NAHA,1006,NALA1,NALA1_Successlikert,2
6311843,Effortlikert,Agree,3008.mp4,NAHA,1008,NALA5,NALA5_Effortlikert,6
6311843,Successlikert,Strongly disagree,3008.mp4,NAHA,1008,NALA5,NALA5_Successlikert,1
6311843,Effortlikert,Agree,3007.mp4,NALA,3000,NALA4,NALA4_Effortlikert,6
6311843,Successlikert,Agree,3007.mp4,NALA,3000,NALA4,NALA4_Successlikert,6
6311843,Effortlikert,Disagree,1000.mp4,NALA,3002,NAHA1,NAHA1_Effortlikert,2
6311843,Successlikert,Disagree,1000.mp4,NALA,3002,NAHA1,NAHA1_Successlikert,2
6311843,Effortlikert,Somewhat Disagree,1008.mp4,NALA,3004,NAHA6,NAHA6_Effortlikert,3
6311843,Successlikert,Disagree,1008.mp4,NALA,3004,NAHA6,NAHA6_Successlikert,2
6311843,Effortlikert,Strongly disagree,1006.mp4,NALA,3007,NAHA5,NAHA5_Effortlikert,1
6311843,Successlikert,Neutral,1006.mp4,NALA,3007,NAHA5,NAHA5_Successlikert,4
6311843,Effortlikert,Somewhat Agree,1004.mp4,NALA,3008,NAHA3,NAHA3_Effortlikert,5
6311843,Successlikert,Somewhat Agree,1004.mp4,NALA,3008,NAHA3,NAHA3_Successlikert,5
6311843,Effortlikert,Agree,3002.mp4,NALA,3009,NALA2,NALA2_Effortlikert,6
6311843,Successlikert,Disagree,3002.mp4,NALA,3009,NALA2,NALA2_Successlikert,2
6311843,WillingnesstoTryagainLikert,Somewhat unlikely,1005.mp4,NAHA,1000,NAHA4,NAHA4_WillingnesstoTryagainLikert,3
6311843,WillingnesstoTryagainLikert,Likely,3004.mp4,NAHA,1001,NALA3,NALA3_WillingnesstoTryagainLikert,6
6311843,WillingnesstoTryagainLikert,Likely,3009.mp4,NAHA,1004,NALA6,NALA6_WillingnesstoTryagainLikert,6
6311843,WillingnesstoTryagainLikert,Very Unlikely,1001.mp4,NAHA,1005,NAHA2,NAHA2_WillingnesstoTryagainLikert,1
6311843,WillingnesstoTryagainLikert,Somewhat likely,3000.mp4,NAHA,1006,NALA1,NALA1_WillingnesstoTryagainLikert,5
6311843,WillingnesstoTryagainLikert,Somewhat likely,3008.mp4,NAHA,1008,NALA5,NALA5_WillingnesstoTryagainLikert,5
6311843,WillingnesstoTryagainLikert,Likely,3007.mp4,NALA,3000,NALA4,NALA4_WillingnesstoTryagainLikert,6
6311843,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3002,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6311843,WillingnesstoTryagainLikert,Very Unlikely,1008.mp4,NALA,3004,NAHA6,NAHA6_WillingnesstoTryagainLikert,1
6311843,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3007,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6311843,WillingnesstoTryagainLikert,Somewhat unlikely,1004.mp4,NALA,3008,NAHA3,NAHA3_WillingnesstoTryagainLikert,3
6311843,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3009,NALA2,NALA2_WillingnesstoTryagainLikert,4
6312204,Effortlikert,Agree,1006.mp4,NAHA,1000,NAHA5,NAHA5_Effortlikert,6
6312204,Successlikert,Disagree,1006.mp4,NAHA,1000,NAHA5,NAHA5_Successlikert,2
6312204,Effortlikert,Agree,3004.mp4,NAHA,1001,NALA3,NALA3_Effortlikert,6
6312204,Successlikert,Not at all,3004.mp4,NAHA,1001,NALA3,NALA3_Successlikert,0
6312204,Effortlikert,Strongly Agree,1005.mp4,NAHA,1004,NAHA4,NAHA4_Effortlikert,7
6312204,Successlikert,Not at all,1005.mp4,NAHA,1004,NAHA4,NAHA4_Successlikert,0
6312204,Effortlikert,Disagree,3008.mp4,NAHA,1005,NALA5,NALA5_Effortlikert,2
6312204,Successlikert,Not at all,3008.mp4,NAHA,1005,NALA5,NALA5_Successlikert,0
6312204,Effortlikert,Disagree,3009.mp4,NAHA,1006,NALA6,NALA6_Effortlikert,2
6312204,Successlikert,Not at all,3009.mp4,NAHA,1006,NALA6,NALA6_Successlikert,0
6312204,Effortlikert,Neutral,1008.mp4,NAHA,1008,NAHA6,NAHA6_Effortlikert,4
6312204,Successlikert,Not at all,1008.mp4,NAHA,1008,NAHA6,NAHA6_Successlikert,0
6312204,Effortlikert,Neutral,3000.mp4,NALA,3000,NALA1,NALA1_Effortlikert,4
6312204,Successlikert,Not at all,3000.mp4,NALA,3000,NALA1,NALA1_Successlikert,0
6312204,Effortlikert,Agree,1004.mp4,NALA,3002,NAHA3,NAHA3_Effortlikert,6
6312204,Successlikert,Not at all,1004.mp4,NALA,3002,NAHA3,NAHA3_Successlikert,0
6312204,Effortlikert,Agree,1000.mp4,NALA,3004,NAHA1,NAHA1_Effortlikert,6
6312204,Successlikert,Not at all,1000.mp4,NALA,3004,NAHA1,NAHA1_Successlikert,0
6312204,Effortlikert,Agree,1001.mp4,NALA,3007,NAHA2,NAHA2_Effortlikert,6
6312204,Successlikert,Neutral,1001.mp4,NALA,3007,NAHA2,NAHA2_Successlikert,4
6312204,Effortlikert,Not at all,3007.mp4,NALA,3008,NALA4,NALA4_Effortlikert,0
6312204,Successlikert,Not at all,3007.mp4,NALA,3008,NALA4,NALA4_Successlikert,0
6312204,Effortlikert,Neutral,3002.mp4,NALA,3009,NALA2,NALA2_Effortlikert,4
6312204,Successlikert,Not at all,3002.mp4,NALA,3009,NALA2,NALA2_Successlikert,0
6312204,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NAHA,1000,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6312204,WillingnesstoTryagainLikert,Likely,3004.mp4,NAHA,1001,NALA3,NALA3_WillingnesstoTryagainLikert,6
6312204,WillingnesstoTryagainLikert,Somewhat likely,1005.mp4,NAHA,1004,NAHA4,NAHA4_WillingnesstoTryagainLikert,5
6312204,WillingnesstoTryagainLikert,Very Likely,3008.mp4,NAHA,1005,NALA5,NALA5_WillingnesstoTryagainLikert,7
6312204,WillingnesstoTryagainLikert,Very Likely,3009.mp4,NAHA,1006,NALA6,NALA6_WillingnesstoTryagainLikert,7
6312204,WillingnesstoTryagainLikert,Somewhat unlikely,1008.mp4,NAHA,1008,NAHA6,NAHA6_WillingnesstoTryagainLikert,3
6312204,WillingnesstoTryagainLikert,Neutral,3000.mp4,NALA,3000,NALA1,NALA1_WillingnesstoTryagainLikert,4
6312204,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NALA,3002,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6312204,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NALA,3004,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6312204,WillingnesstoTryagainLikert,Very Unlikely,1001.mp4,NALA,3007,NAHA2,NAHA2_WillingnesstoTryagainLikert,1
6312204,WillingnesstoTryagainLikert,Very Likely,3007.mp4,NALA,3008,NALA4,NALA4_WillingnesstoTryagainLikert,7
6312204,WillingnesstoTryagainLikert,Very Likely,3002.mp4,NALA,3009,NALA2,NALA2_WillingnesstoTryagainLikert,7
6312239,Effortlikert,Agree,3009.mp4,NAHA,1000,NALA6,NALA6_Effortlikert,6
6312239,Successlikert,Disagree,3009.mp4,NAHA,1000,NALA6,NALA6_Successlikert,2
6312239,Effortlikert,Strongly disagree,1005.mp4,NAHA,1001,NAHA4,NAHA4_Effortlikert,1
6312239,Successlikert,Disagree,1005.mp4,NAHA,1001,NAHA4,NAHA4_Successlikert,2
6312239,Effortlikert,Neutral,3000.mp4,NAHA,1004,NALA1,NALA1_Effortlikert,4
6312239,Successlikert,Not at all,3000.mp4,NAHA,1004,NALA1,NALA1_Successlikert,0
6312239,Effortlikert,Agree,3002.mp4,NAHA,1005,NALA2,NALA2_Effortlikert,6
6312239,Successlikert,Disagree,3002.mp4,NAHA,1005,NALA2,NALA2_Successlikert,2
6312239,Effortlikert,Agree,3007.mp4,NAHA,1006,NALA4,NALA4_Effortlikert,6
6312239,Successlikert,Not at all,3007.mp4,NAHA,1006,NALA4,NALA4_Successlikert,0
6312239,Effortlikert,Strongly disagree,1001.mp4,NAHA,1008,NAHA2,NAHA2_Effortlikert,1
6312239,Successlikert,Agree,1001.mp4,NAHA,1008,NAHA2,NAHA2_Successlikert,6
6312239,Effortlikert,Agree,3004.mp4,NALA,3000,NALA3,NALA3_Effortlikert,6
6312239,Successlikert,Not at all,3004.mp4,NALA,3000,NALA3,NALA3_Successlikert,0
6312239,Effortlikert,Disagree,1000.mp4,NALA,3002,NAHA1,NAHA1_Effortlikert,2
6312239,Successlikert,Somewhat Agree,1000.mp4,NALA,3002,NAHA1,NAHA1_Successlikert,5
6312239,Effortlikert,Agree,3008.mp4,NALA,3004,NALA5,NALA5_Effortlikert,6
6312239,Successlikert,Not at all,3008.mp4,NALA,3004,NALA5,NALA5_Successlikert,0
6312239,Effortlikert,Disagree,1004.mp4,NALA,3007,NAHA3,NAHA3_Effortlikert,2
6312239,Successlikert,Agree,1004.mp4,NALA,3007,NAHA3,NAHA3_Successlikert,6
6312239,Effortlikert,Disagree,1006.mp4,NALA,3008,NAHA5,NAHA5_Effortlikert,2
6312239,Successlikert,Agree,1006.mp4,NALA,3008,NAHA5,NAHA5_Successlikert,6
6312239,Effortlikert,Agree,1008.mp4,NALA,3009,NAHA6,NAHA6_Effortlikert,6
6312239,Successlikert,Somewhat Disagree,1008.mp4,NALA,3009,NAHA6,NAHA6_Successlikert,3
6312239,WillingnesstoTryagainLikert,Likely,3009.mp4,NAHA,1000,NALA6,NALA6_WillingnesstoTryagainLikert,6
6312239,WillingnesstoTryagainLikert,Unlikely,1005.mp4,NAHA,1001,NAHA4,NAHA4_WillingnesstoTryagainLikert,2
6312239,WillingnesstoTryagainLikert,Very Likely,3000.mp4,NAHA,1004,NALA1,NALA1_WillingnesstoTryagainLikert,7
6312239,WillingnesstoTryagainLikert,Likely,3002.mp4,NAHA,1005,NALA2,NALA2_WillingnesstoTryagainLikert,6
6312239,WillingnesstoTryagainLikert,Likely,3007.mp4,NAHA,1006,NALA4,NALA4_WillingnesstoTryagainLikert,6
6312239,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NAHA,1008,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6312239,WillingnesstoTryagainLikert,Likely,3004.mp4,NALA,3000,NALA3,NALA3_WillingnesstoTryagainLikert,6
6312239,WillingnesstoTryagainLikert,Somewhat unlikely,1000.mp4,NALA,3002,NAHA1,NAHA1_WillingnesstoTryagainLikert,3
6312239,WillingnesstoTryagainLikert,Likely,3008.mp4,NALA,3004,NALA5,NALA5_WillingnesstoTryagainLikert,6
6312239,WillingnesstoTryagainLikert,Very Unlikely,1004.mp4,NALA,3007,NAHA3,NAHA3_WillingnesstoTryagainLikert,1
6312239,WillingnesstoTryagainLikert,Very Unlikely,1006.mp4,NALA,3008,NAHA5,NAHA5_WillingnesstoTryagainLikert,1
6312239,WillingnesstoTryagainLikert,Neutral,1008.mp4,NALA,3009,NAHA6,NAHA6_WillingnesstoTryagainLikert,4
6313825,Effortlikert,Strongly disagree,1000.mp4,NAHA,1000,NAHA1,NAHA1_Effortlikert,1
6313825,Successlikert,Strongly disagree,1000.mp4,NAHA,1000,NAHA1,NAHA1_Successlikert,1
6313825,Effortlikert,Somewhat Disagree,1004.mp4,NAHA,1001,NAHA3,NAHA3_Effortlikert,3
6313825,Successlikert,Somewhat Disagree,1004.mp4,NAHA,1001,NAHA3,NAHA3_Successlikert,3
6313825,Effortlikert,Neutral,1008.mp4,NAHA,1004,NAHA6,NAHA6_Effortlikert,4
6313825,Successlikert,Somewhat Agree,1008.mp4,NAHA,1004,NAHA6,NAHA6_Successlikert,5
6313825,Effortlikert,Somewhat Disagree,1001.mp4,NAHA,1005,NAHA2,NAHA2_Effortlikert,3
6313825,Successlikert,Somewhat Agree,1001.mp4,NAHA,1005,NAHA2,NAHA2_Successlikert,5
6313825,Effortlikert,Somewhat Disagree,3004.mp4,NAHA,1006,NALA3,NALA3_Effortlikert,3
6313825,Successlikert,Somewhat Disagree,3004.mp4,NAHA,1006,NALA3,NALA3_Successlikert,3
6313825,Effortlikert,Strongly Agree,3009.mp4,NAHA,1008,NALA6,NALA6_Effortlikert,7
6313825,Successlikert,Disagree,3009.mp4,NAHA,1008,NALA6,NALA6_Successlikert,2
6313825,Effortlikert,Strongly Agree,3002.mp4,NALA,3000,NALA2,NALA2_Effortlikert,7
6313825,Successlikert,Neutral,3002.mp4,NALA,3000,NALA2,NALA2_Successlikert,4
6313825,Effortlikert,Neutral,1005.mp4,NALA,3002,NAHA4,NAHA4_Effortlikert,4
6313825,Successlikert,Strongly Agree,1005.mp4,NALA,3002,NAHA4,NAHA4_Successlikert,7
6313825,Effortlikert,Agree,1006.mp4,NALA,3004,NAHA5,NAHA5_Effortlikert,6
6313825,Successlikert,Agree,1006.mp4,NALA,3004,NAHA5,NAHA5_Successlikert,6
6313825,Effortlikert,Somewhat Agree,3007.mp4,NALA,3007,NALA4,NALA4_Effortlikert,5
6313825,Successlikert,Somewhat Agree,3007.mp4,NALA,3007,NALA4,NALA4_Successlikert,5
6313825,Effortlikert,Neutral,3000.mp4,NALA,3008,NALA1,NALA1_Effortlikert,4
6313825,Successlikert,Strongly Agree,3000.mp4,NALA,3008,NALA1,NALA1_Successlikert,7
6313825,Effortlikert,Neutral,3008.mp4,NALA,3009,NALA5,NALA5_Effortlikert,4
6313825,Successlikert,Somewhat Agree,3008.mp4,NALA,3009,NALA5,NALA5_Successlikert,5
6313825,WillingnesstoTryagainLikert,Somewhat unlikely,1000.mp4,NAHA,1000,NAHA1,NAHA1_WillingnesstoTryagainLikert,3
6313825,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1001,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6313825,WillingnesstoTryagainLikert,Neutral,1008.mp4,NAHA,1004,NAHA6,NAHA6_WillingnesstoTryagainLikert,4
6313825,WillingnesstoTryagainLikert,Somewhat unlikely,1001.mp4,NAHA,1005,NAHA2,NAHA2_WillingnesstoTryagainLikert,3
6313825,WillingnesstoTryagainLikert,Likely,3004.mp4,NAHA,1006,NALA3,NALA3_WillingnesstoTryagainLikert,6
6313825,WillingnesstoTryagainLikert,Very Likely,3009.mp4,NAHA,1008,NALA6,NALA6_WillingnesstoTryagainLikert,7
6313825,WillingnesstoTryagainLikert,Likely,3002.mp4,NALA,3000,NALA2,NALA2_WillingnesstoTryagainLikert,6
6313825,WillingnesstoTryagainLikert,Somewhat unlikely,1005.mp4,NALA,3002,NAHA4,NAHA4_WillingnesstoTryagainLikert,3
6313825,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3004,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6313825,WillingnesstoTryagainLikert,Very Likely,3007.mp4,NALA,3007,NALA4,NALA4_WillingnesstoTryagainLikert,7
6313825,WillingnesstoTryagainLikert,Very Unlikely,3000.mp4,NALA,3008,NALA1,NALA1_WillingnesstoTryagainLikert,1
6313825,WillingnesstoTryagainLikert,Not at all likely,3008.mp4,NALA,3009,NALA5,NALA5_WillingnesstoTryagainLikert,0
6314172,Effortlikert,Neutral,1004.mp4,NAHA,1000,NAHA3,NAHA3_Effortlikert,4
6314172,Successlikert,Somewhat Agree,1004.mp4,NAHA,1000,NAHA3,NAHA3_Successlikert,5
6314172,Effortlikert,Somewhat Disagree,3000.mp4,NAHA,1001,NALA1,NALA1_Effortlikert,3
6314172,Successlikert,Somewhat Disagree,3000.mp4,NAHA,1001,NALA1,NALA1_Successlikert,3
6314172,Effortlikert,Not at all,1008.mp4,NAHA,1004,NAHA6,NAHA6_Effortlikert,0
6314172,Successlikert,Neutral,1008.mp4,NAHA,1004,NAHA6,NAHA6_Successlikert,4
6314172,Effortlikert,Not at all,1000.mp4,NAHA,1005,NAHA1,NAHA1_Effortlikert,0
6314172,Successlikert,Somewhat Agree,1000.mp4,NAHA,1005,NAHA1,NAHA1_Successlikert,5
6314172,Effortlikert,Neutral,1005.mp4,NAHA,1006,NAHA4,NAHA4_Effortlikert,4
6314172,Successlikert,Neutral,1005.mp4,NAHA,1006,NAHA4,NAHA4_Successlikert,4
6314172,Effortlikert,Strongly Agree,3008.mp4,NAHA,1008,NALA5,NALA5_Effortlikert,7
6314172,Successlikert,Somewhat Disagree,3008.mp4,NAHA,1008,NALA5,NALA5_Successlikert,3
6314172,Effortlikert,Somewhat Disagree,3002.mp4,NALA,3000,NALA2,NALA2_Effortlikert,3
6314172,Successlikert,Somewhat Agree,3002.mp4,NALA,3000,NALA2,NALA2_Successlikert,5
6314172,Effortlikert,Strongly Agree,3004.mp4,NALA,3002,NALA3,NALA3_Effortlikert,7
6314172,Successlikert,Neutral,3004.mp4,NALA,3002,NALA3,NALA3_Successlikert,4
6314172,Effortlikert,Strongly Agree,3007.mp4,NALA,3004,NALA4,NALA4_Effortlikert,7
6314172,Successlikert,Not at all,3007.mp4,NALA,3004,NALA4,NALA4_Successlikert,0
6314172,Effortlikert,Strongly Agree,3009.mp4,NALA,3007,NALA6,NALA6_Effortlikert,7
6314172,Successlikert,Strongly disagree,3009.mp4,NALA,3007,NALA6,NALA6_Successlikert,1
6314172,Effortlikert,Not at all,1001.mp4,NALA,3008,NAHA2,NAHA2_Effortlikert,0
6314172,Successlikert,Strongly Agree,1001.mp4,NALA,3008,NAHA2,NAHA2_Successlikert,7
6314172,Effortlikert,Not at all,1006.mp4,NALA,3009,NAHA5,NAHA5_Effortlikert,0
6314172,Successlikert,Strongly Agree,1006.mp4,NALA,3009,NAHA5,NAHA5_Successlikert,7
6314172,WillingnesstoTryagainLikert,Not at all likely,1004.mp4,NAHA,1000,NAHA3,NAHA3_WillingnesstoTryagainLikert,0
6314172,WillingnesstoTryagainLikert,Neutral,3000.mp4,NAHA,1001,NALA1,NALA1_WillingnesstoTryagainLikert,4
6314172,WillingnesstoTryagainLikert,Not at all likely,1008.mp4,NAHA,1004,NAHA6,NAHA6_WillingnesstoTryagainLikert,0
6314172,WillingnesstoTryagainLikert,Not at all likely,1000.mp4,NAHA,1005,NAHA1,NAHA1_WillingnesstoTryagainLikert,0
6314172,WillingnesstoTryagainLikert,Very Unlikely,1005.mp4,NAHA,1006,NAHA4,NAHA4_WillingnesstoTryagainLikert,1
6314172,WillingnesstoTryagainLikert,Neutral,3008.mp4,NAHA,1008,NALA5,NALA5_WillingnesstoTryagainLikert,4
6314172,WillingnesstoTryagainLikert,Neutral,3002.mp4,NALA,3000,NALA2,NALA2_WillingnesstoTryagainLikert,4
6314172,WillingnesstoTryagainLikert,Somewhat likely,3004.mp4,NALA,3002,NALA3,NALA3_WillingnesstoTryagainLikert,5
6314172,WillingnesstoTryagainLikert,Likely,3007.mp4,NALA,3004,NALA4,NALA4_WillingnesstoTryagainLikert,6
6314172,WillingnesstoTryagainLikert,Likely,3009.mp4,NALA,3007,NALA6,NALA6_WillingnesstoTryagainLikert,6
6314172,WillingnesstoTryagainLikert,Not at all likely,1001.mp4,NALA,3008,NAHA2,NAHA2_WillingnesstoTryagainLikert,0
6314172,WillingnesstoTryagainLikert,Not at all likely,1006.mp4,NALA,3009,NAHA5,NAHA5_WillingnesstoTryagainLikert,0
6314353,Effortlikert,Neutral,3000.mp4,NAHA,1000,NALA1,NALA1_Effortlikert,4
6314353,Successlikert,Not at all,3000.mp4,NAHA,1000,NALA1,NALA1_Successlikert,0
6314353,Effortlikert,Not at all,1004.mp4,NAHA,1001,NAHA3,NAHA3_Effortlikert,0
6314353,Successlikert,Somewhat Disagree,1004.mp4,NAHA,1001,NAHA3,NAHA3_Successlikert,3
6314353,Effortlikert,Not at all,1001.mp4,NAHA,1004,NAHA2,NAHA2_Effortlikert,0
6314353,Successlikert,Agree,1001.mp4,NAHA,1004,NAHA2,NAHA2_Successlikert,6
6314353,Effortlikert,Neutral,3004.mp4,NAHA,1005,NALA3,NALA3_Effortlikert,4
6314353,Successlikert,Not at all,3004.mp4,NAHA,1005,NALA3,NALA3_Successlikert,0
6314353,Effortlikert,Neutral,3007.mp4,NAHA,1006,NALA4,NALA4_Effortlikert,4
